agglosID,x,y,CentreLon,CentreLat,agglosName,ISO3
2748,-4.707,6.653,-4.70764873863282,6.64467744644532,Dimbokro,CIV
2750,30.912,29.301,30.9086761148047,29.3043852904687,Dimu,EGY
2753,26.057,3.646,26.0547003360548,3.65005941800781,Dingila,COD
2754,-10.713,11.287,-10.7113638572265,11.2903163889062,Dinguiraye,GIN
2756,37.904,7.341,37.9511888138672,7.34741013054687,Diniboya,ETH
2757,25.877,-25.459,25.8635834334375,-25.4526592184766,Dinokana,ZAF
2759,-16.661,14.188,-16.6581853288673,14.1902482117187,Diofior,SEN
2764,-16.228,14.655,-16.2200246804687,14.6527052917187,Diourbel,SEN
2766,30.908,27.784,30.9048520163672,27.7885123169921,Dir Abu Hinnis,EGY
2770,30.904,29.022,30.9032459559766,29.0272347423047,Dir Barawa,EGY
2774,41.838,9.607,41.8728419542581,9.59838994984371,Dire Dawa-Urban,ETH
2776,5.467,11.248,5.46746323343751,11.2463273482031,Dirindaji,NGA
2781,32.484,26.125,32.459604677304696,26.1184052970313,Dishna,EGY
2784,30.635,31.116,30.6419643326563,31.103634353125,Disuq,EGY
2785,25.001,-29.403,25.0036636689454,-29.4067121384766,Ditlhake,ZAF
2786,-5.364,5.833,-5.35936329410157,5.83601464949217,Divo,CIV
2789,1.716,6.901,1.71774760835938,6.9014124930078,Djakotomey Centre,BEN
2790,14.755,-2.539,14.7545796067578,-2.54146210136719,Djambala,COG
2791,9.486,24.551,9.4860324709765,24.5538181066405,Djanet,DZA
2792,-6.821,5.291,-6.82080435445312,5.29213362757813,Djapadji,CIV
2794,3.262,34.66,3.26641807167968,34.6850339526171,Djelfa,DZA
2795,2.077,36.2,2.07737905859375,36.2039437822655,Djelida,DZA
2796,5.984,33.541,5.99132679152342,33.5324718903125,Djemaa,DZA
2797,6.153,36.134,6.15492926074222,36.1355278068359,Djemaa Lakhdar,DZA
2798,5.692,36.306,5.7364282755078,36.3133021232421,Djemila,DZA
2799,2.418,36.22,2.41631896257811,36.2206725101172,Djendel,DZA
2801,-1.625,14.104,-1.62519158378906,14.1008702435547,Djibo,BFA
2802,43.148,11.568,43.109238853125,11.5578324807031,Djibouti,DJI
2803,0.83,35.926,0.828908284999998,35.9288949298048,Djidiouia,DZA
2804,1.934,7.348,1.93407355734375,7.34488958550781,Djidja Mandjavi,BEN
2806,5.89,36.58,5.88485221949219,36.5799743329297,Djmila,DZA
2807,21.002,-5.482,21.0001802188672,-5.47909981921872,Djokupunda (Charlesville),COD
2808,22.457,0.675,22.4580853964844,0.673836682304688,Djolu,COD
2809,25.394,-10.758,25.3756825073047,-10.7476315507031,Djori,COD
2811,1.665,9.705,1.66545721015626,9.71056143488282,Djougou,BEN
2813,37.15,12.541,37.1596045377734,12.5237106791797,Dl Amba,ETH
2816,-6.831,5.201,-6.83077118980466,5.20085348093749,Doba,CIV
2817,6.997,9.063,6.99466447359374,9.05932053800781,Dobi,NGA
2818,22.184,2.237,22.1800288235547,2.2286804828125,Dobo,COD
2820,39.182,6.977,39.1818165377345,6.97727666554689,Dodola,ETH
2821,35.739,-6.125,35.7434519105469,-6.17841671707032,Dodoma,TZA
2822,-0.087,5.889,-0.0986010132421875,5.88235865859374,Dodowa,GHA
2823,1.781,6.798,1.78258742144532,6.80271799242185,Dogbo-Tota,BEN
2824,9.015,13.497,9.01593286082037,13.4997499007423,Dogo Chaibou,NER
2826,8.801,10.248,8.79412896,10.2385229045312,Dogon Yaro,NGA
2827,4.802,12.469,4.80166024007814,12.4666380555469,Dogondaji,NGA
2828,4.026,13.637,4.02847216925783,13.6395725012891,Dogondoutchi,NER
2829,-5.334,6.333,-5.33478268937499,6.33239707105469,Doka,CIV
2830,35.763,13.525,35.7602759124218,13.5208809798828,Doka Basonda,SDN
2831,5.963,8.947,5.96398723167971,8.94324133570315,Dokko,NGA
2832,1.814,6.859,1.80950485441406,6.85563748316408,Doko-Centre,BEN
2833,33.172,1.91,33.1712666600393,1.91735287933593,Dokolo,UGA
2835,12.68,-4.199,12.6773355480859,-4.2057840563672,Dolisie,COG
2836,42.056,4.182,42.058546349453,4.17882193875,Dolo,ETH
2837,-10.359,6.243,-10.3611974837891,6.2596981853906,Dolotown,LBR
2838,8.356,8.397,8.35551490621093,8.39171577628909,Doma,NGA
2842,2.456,6.497,2.45012915980469,6.49065098511719,Domeguedji,BEN
2843,21.22,-4.614,21.2211097042188,-4.61352728738283,Domiongo,COD
2844,44.516,-12.265,44.5301960605859,-12.2611166070313,Domoni,COM
2845,-1.523,6.297,-1.53311155222656,6.30973461140626,Dompoase,GHA
2846,14.423,-9.679,14.4314015028516,-9.68866663867188,Dondo,AGO
2848,10.05,7.72,10.0449848319922,7.72192164554686,Donga,NGA
2850,18.407,2.718,18.4071683927735,2.72229290765627,Dongo,COD
2854,5.292,11.722,5.29645012796874,11.7193840125781,Donko,NGA
2855,-0.085,7.047,-0.08039698890625,7.04701005703123,Donkorkrom,GHA
2860,-0.023,14.028,-0.0346484775390625,14.0310931632422,Dori,BFA
2861,-2.877,7.277,-2.87482784910156,7.28001334144533,Dormaa Ahenkro,GHA
2862,-3.349,9.813,-3.34711364535156,9.81153950027345,Doropo,CIV
2865,3.207,13.038,3.19506681488282,13.0499727409375,Dosso,NER
2868,5.105,34.605,5.1005360651172,34.596597769375,Doucen,DZA
2873,-5.559,6.426,-5.55911684457028,6.42690829652344,Doukouya,CIV
2876,1.855,6.567,1.87872911621093,6.57158678492189,Doutou,BEN
2877,9.026,33.46,9.02753540390629,33.4584618688283,Douz,TUN
2878,33.937,-13.65,33.9367467567967,-13.6565601296094,Dowa,MWI
2879,3.967,36.725,3.97148145304688,36.7281972342967,Draa Ben Khedda,DZA
2880,3.818,36.529,3.82901611761718,36.5373420183591,Draa El Mizan,DZA
2881,7.736,36.685,7.72229702699218,36.6813450165625,Drean,DZA
2883,30.443,-26.97,30.4087172046875,-26.9922568803906,Driefontein,ZAF
2884,29.759,-28.357,29.7501322440624,-28.3649147983203,Driefontein,ZAF
2885,31.564,-25.709,31.56183369,-25.7016904086328,Driekoppies,ZAF
2887,-2.784,7.588,-2.78812495628907,7.5883261336328,Drobo,GHA
2888,30.551,1.741,30.5476868942188,1.7445799840625,Droro,COD
2891,-2.627,7.904,-2.63221635312501,7.90305321707032,Duadaso No.2,GHA
2893,-2.099,7.179,-2.10037346253907,7.1739317216797,Duayaw Nkwanta,GHA
2894,31.94,-28.842,31.9480559202343,-28.8269723771874,Dube,ZAF
2895,41.087,11.743,41.0823893557031,11.737369241875,Dubti,ETH
2896,28.394,-26.339,28.3912580779297,-26.30302263625,Duduza Central,ZAF
2897,-7.357,6.737,-7.35325785269533,6.73597270386716,Duekoue,CIV
2898,26.685,-30.695,26.7089113126563,-30.6905978503907,Dukathole,ZAF
2899,10.773,10.819,10.7725018848047,10.8225739620703,Dukku (Gombe),NGA
2902,37.331,-6.384,37.3399938557423,-6.38414079558595,Dumila,TZA
2905,31.679,31.357,31.8417447742187,31.5081438970314,Dumyat,EGY
2908,20.814,-7.393,20.8359057833983,-7.38718413554689,Dundo,AGO
2909,30.83,-26.24,30.8514084366798,-26.2545667550391,Dundonald,ZAF
2910,9.342,13.062,9.34163586558589,13.0630682874609,Dungass,NER
2911,28.558,3.606,28.5697773596484,3.61740895906252,Dungu,COD
2915,31.005,-29.848,30.9787748258593,-29.9337270624609,Durban,ZAF
2917,36.951,11.352,36.955430602461,11.3565444136719,Durbete,ETH
2918,9.347,11.697,9.36198956613275,11.7160713796875,Dutse,NGA
2919,8.202,10.848,8.20159289531251,10.8522127553516,Dutsen Wai,NGA
2920,7.383,10.314,7.38209339187499,10.3161977003516,Dutsi,NGA
2921,8.137,12.831,8.14031564113279,12.8282669494531,Dutsi,NGA
2922,7.492,12.453,7.49766987660159,12.4505459795703,Dutsin Ma,NGA
2924,34.108,-12.469,34.1120983596878,-12.5062608066406,Dwangwa UA,MWI
2925,31.05,-24.787,31.0888257406251,-24.7868037362108,Dwarsloop,ZAF
2926,31.461,30.77,31.4581784032422,30.75132249875,Dyarb Nigm,EGY
2927,22.427,-33.578,22.4331677289063,-33.5714741675784,Dysselsdorp,ZAF
2928,31.505,30.907,31.5063017150391,30.9006781819531,Dyu al-Wusta,EGY
2929,33.872,-13.662,33.8700596839454,-13.6652912785937,Dzaleka UA,MWI
2930,30.093,-22.888,30.0331804809375,-22.9004154538281,Dzanani,ZAF
2932,0.168,6.6,0.164875742539062,6.60014735867186,Dzemeni,GHA
2933,0.742,5.78,0.770544058359378,5.77193960085938,Dzita Agbledomi,GHA
2934,0.998,6.233,0.996740245585938,6.23438973832029,Dzodze,GHA
2935,33.491,-14.028,33.4828214882814,-14.0250457453125,Dzoole UA,MWI
2936,1.565,6.473,1.56870543949219,6.47275078371094,Dzrekpo,TGO
2938,27.9,-32.986,27.8654627808204,-33.0116625907422,East London,ZAF
2940,11.339,2.188,11.3385588181249,2.15440204878904,Ebebiyin/Kye Ossi [CMR],CMR
2941,11.296,2.16,11.3385588181249,2.15440204878904,Ebebiyin/Kye Ossi [GNQ],GNQ
2942,7.134,6.338,7.13433285691406,6.34091243406252,Ebenebe,NGA
2944,-3.351,6.381,-3.34852512015626,6.37874503839845,Ebilassokro,CIV
2945,38.051,12.123,38.0472456788672,12.1292287129297,Ebinat,ETH
2948,7.873,36.832,7.86712603730469,36.8319257232815,Echatt,DZA
2953,40.115,-15.289,40.1139167924217,-15.2891402298438,Econha,MOZ
2954,15.51,-12.683,15.5016007357813,-12.6820501985547,Ecunha,AGO
2959,8.633,6.199,8.63148464335936,6.19753981722655,Edor Abangork,NGA
2961,34.63,-19.539,34.6324927415623,-19.5363506844923,Eduardo Mondlane [prov. Sofala],MOZ
2962,5.508,9.751,5.49746574589845,9.74579799050783,Edun,NGA
2963,47.366,10.616,47.3676031471485,10.6160765764844,Eerigaabo,SOM
2964,36.452,9.028,36.454061409453,9.02630731722654,Efa,ETH
2966,-1.385,6.841,-1.39582878285156,6.8500064360547,Effiduase,GHA
2967,8.054,6.646,8.05713442242189,6.63102910656248,Effium,NGA
2969,4.924,7.674,4.92165799656251,7.65566806425782,Efon,NGA
2970,5.505,8.22,5.50822447390623,8.21509711035154,Egbe,NGA
2971,27.383,2.702,27.3990201822656,2.71120366554687,Egbita,COD
2973,6.649,4.851,6.64512087746094,4.85372180578127,Egbolom,NGA
2975,38.988,7.617,38.9868539367968,7.61733046968751,Ego,ETH
2976,7.446,4.528,7.44224912121092,4.53375004988278,Egubuma,NGA
2977,7.183,7.486,7.1756597017578,7.50586759699222,Egume,NGA
2978,7.068,5.017,7.06662673488281,5.0178738742969,Egwi,NGA
2980,7.764,6.657,7.76601809515627,6.65570519871095,Eha Amufu,NGA
2981,5.982,6.614,5.98274681183596,6.61473987351562,Ehor,NGA
2982,37.328,8.998,37.3278784479688,8.99944482812504,Ejaji,ETH
2983,6.157,5.647,6.1574367428906,5.64196301308596,Ejeba,NGA
2984,38.517,9.912,38.5190368690234,9.9130540945312,Ejere,ETH
2986,4.314,7.898,4.31399010031249,7.90215454976563,Ejigbo,NGA
2988,7.123,7.378,7.10217044421875,7.36059749496092,Ejule,NGA
2989,-1.361,7.384,-1.35648016726563,7.38309324140625,Ejura,GHA
2990,5.107,8.053,5.10489289683592,8.05683004874995,Ekan Meje,NGA
2991,28.746,-25.69,28.7453110867578,-25.6956578610937,Ekangala,ZAF
2992,28.731,-25.665,28.7264085793359,-25.6597892438672,Ekangala,ZAF
2993,7.494,7.141,7.47549845121093,7.15724107617191,Eke,NGA
2994,7.362,6.456,7.36180818230472,6.45586268187499,Eke,NGA
2995,6.242,6.618,6.244402966875,6.60299418714845,Ekehen/Ugbegun,NGA
2996,7.938,4.695,7.92580752789063,4.6443132305078,Eket,NGA
2997,5.868,7.833,5.86007934875001,7.83335962792966,Ekinin,NGA
3001,2.569,6.395,2.54251379703125,6.39010957140624,Ekpe,BEN
3002,8.035,4.922,8.034879034375,4.9233745811719,Ekpene Ukim,NGA
3004,6.075,7.435,6.07588597570311,7.4357360114453,Ekpesa,NGA
3005,6.14,6.737,6.14203142582027,6.742403445625,Ekpoma,NGA
3007,5.985,5.735,5.98920038894528,5.74434911824217,Eku,NGA
3008,6.307,6.085,6.30897966894532,6.08202441574219,Ekuku Agbor,NGA
3009,8.893,6.541,8.89664927554688,6.53180108316405,Ekumtak,NGA
3010,26.789,-32.179,26.7887139866016,-32.1823283133592,Ekuphumleni,ZAF
3011,30.16,-28.468,30.1555737246876,-28.4658919859375,Ekuvukeni,ZAF
3013,33.883,-11.373,33.881754863672,-11.3690248091797,Ekwendeni UA,MWI
3014,-0.503,6.75,-0.504523246562499,6.74523597972656,Ekye Amanfrom,GHA
3015,1.678,36.274,1.68549186457031,36.2711750200392,El Abadia,DZA
3016,0.548,32.902,0.551065470078125,32.896873751797,El Abiodh Sidi Cheikh,DZA
3017,4.632,36.066,4.62835048050783,36.0631953928514,El Achir,DZA
3018,2.629,36.461,2.62704062289063,36.4674175555466,El Affroun,DZA
3020,1.846,36.311,1.84773874027343,36.3068065922656,El Amra,DZA
3021,-1.019,35.525,-1.01646681480469,35.5242381976563,El Amria,DZA
3022,6.124,36.811,6.12531643679689,36.8090598677733,El Ancer,DZA
3023,-0.868,35.689,-0.870669515039062,35.6819051317188,El Ancor,DZA
3024,4.816,36.039,4.82036209550782,36.0428093266798,El Anseur,DZA
3025,7.888,35.864,7.88710714546872,35.866535483242,El Aouinet,DZA
3026,1.682,36.214,1.67207194765625,36.2240196412106,El Attaf,DZA
3028,1.021,33.679,1.02696427140624,33.6763780831249,El Bayadh,DZA
3029,0.308,35.52,0.297464039453125,35.5150055021875,El Bordj,DZA
3032,5.693,36.146,5.67764378988279,36.1602107278514,El Eulma,DZA
3033,9.91,36.38,9.9053826903516,36.371019889414,El Fahs,TUN
3036,0.491,35.371,0.494890050039061,35.363642303711,El Hachem,DZA
3037,3.815,36.218,3.81473931371093,36.2185778223436,El Hachimia,DZA
3038,4.692,36.615,4.69071426839843,36.6100225183983,El Had,DZA
3039,6.889,36.822,6.88953951558592,36.8232424876951,El Hadaiek,DZA
3041,4.75,35.974,4.74649880570311,35.9832837174612,El Hamadia,DZA
3042,4.093,35.131,4.08773562250003,35.1304556345313,El Hamel,DZA
3043,6.838,36.658,6.83316337941405,36.6524911684767,El Harrouch,DZA
3044,0.325,34.823,0.324233762539062,34.8240958886718,El Hassasna,DZA
3045,2.528,34.452,2.53125903070312,34.4479731900391,El Idrissia,DZA
3047,10.702,35.296,10.7058201409766,35.2952921112107,El Jem,TUN
3048,8.437,36.888,8.44400857953123,36.8865959996094,El Kala,DZA
3049,5.71,35.218,5.70590590425782,35.2120168459375,El Kantara,DZA
3050,1.568,36.103,1.55342548070312,36.1121374279689,El Karimia,DZA
3054,6.704,36.257,6.69135505058593,36.2606006858594,El Khroub,DZA
3056,4.849,36.684,4.85302991261717,36.6805346572655,El Kseur,DZA
3058,6.369,35.629,6.3716858013281,35.6289088531252,El Madher,DZA
3060,7.214,35.369,7.21362575039064,35.3729553891013,El Mahmel,DZA
3061,-1.096,35.39,-1.09432133167969,35.3900481248048,El Malah,DZA
3062,0.462,35.729,0.4628628775,35.7307791880077,El Matmar,DZA
3063,2.88,30.579,2.88219520480469,30.5842756789844,El Menea,DZA
3065,5.922,33.951,5.92105921218748,33.9485769421484,El M'Ghair,DZA
3066,4.378,36.132,4.38950394628907,36.1198863529688,El M'Hir,DZA
3067,6.277,36.751,6.27924551582031,36.7504717981251,El Milia,DZA
3068,7.469,35.195,7.46868354593749,35.1882721202734,El Ogla,DZA
3069,3.16,36.254,3.15827540347655,36.2536046636327,El Omaria,DZA
3070,6.813,33.438,6.85201898875,33.3585875651562,El Oued,DZA
3071,6.487,36.932,6.48006868433592,36.9331199754298,El Ouloudj,DZA
3072,5.409,36.287,5.40903509378907,36.2842420485936,El Ouricia,DZA
3073,8.345,36.759,8.31400544992189,36.7692939349223,El Tarf,DZA
3074,40.925,2.809,40.9285505871486,2.80780036121094,El Wak,KEN
3076,35.808,-0.284,35.8019128620704,-0.294552184296876,Elburgon,KEN
3077,35.736,0.055,35.7234021023046,0.0517815938671874,Eldama Ravine,KEN
3079,35.273,0.513,35.255460671289,0.479643551601562,Eldoret,KEN
3081,6.814,5.103,6.81283164503908,5.10007776960937,Elele,NGA
3084,37.462,10.3,37.4612197994922,10.3005512186329,Eliyas,ETH
3085,-1.337,5.098,-1.35202469355469,5.08592796105469,Elmina,GHA
3086,7.425,5.929,7.4276042859375,5.92666800285158,Eluama,NGA
3087,-2.772,5.288,-2.77397236101562,5.29067255863279,Elubo,GHA
3090,30.639,-30.372,30.6403711422266,-30.3751263185938,Emalangeni,ZAF
3091,31.823,-25.749,31.8117206623828,-25.7443923324608,eMangweni,ZAF
3092,29.069,-26.536,29.066805013125,-26.5431905929297,Embalenhle (A),ZAF
3093,29.076,-26.564,29.0880472652735,-26.5680390059766,Embalenhle (B),ZAF
3094,36.915,-0.668,36.9535675393749,-0.421122352929686,Embu,KEN
3095,6.807,36.704,6.80637314054689,36.7031500148048,Emdjez Edchich,DZA
3096,6.12,5.512,6.11899883625,5.51047362285154,Emevo,NGA
3098,31.894,-28.753,31.894049627460902,-28.7660087087109,Empangeni Central,ZAF
3099,30.658,-29.822,30.6595941752343,-29.7959068758595,Empumalanga,ZAF
3100,6.861,4.883,6.85776001558595,4.87417320871095,Emuoha,NGA
3101,5.425,7.451,5.42295608699218,7.46504560062498,Emure Ekiti,NGA
3102,5.512,7.242,5.51465709472657,7.25127951363283,Emure Ile,NGA
3103,29.433,-26.495,29.4269545078516,-26.5056852454297,eMzinoni,ZAF
3105,5.544,9.13,5.54420683199221,9.12757143109372,Enagi,NGA
3106,-2.829,5.817,-2.82192478496095,5.82450811558593,Enchi,GHA
3108,35.511,-4.415,35.5129080203515,-4.41993159015626,Endasak,TZA
3109,37.935,8.114,37.9302005432812,8.11845131007811,Endibir,ETH
3111,39.144,9.894,39.1467332197655,9.89588447460943,Enewari,ETH
3112,10.382,36.122,10.3707507470703,36.1311336507035,Enfidha,TUN
3113,37.627,12.248,37.6290598370312,12.2558776211327,Enfranz,ETH
3115,27.84,-26.404,27.8481527076172,-26.392028497578,Ennerdale,ZAF
3116,38.456,8.078,38.4737815930861,8.06335578523439,Enseno,ETH
3117,30.232,-28.469,30.2557053023048,-28.4710747392969,Entabeni,ZAF
3119,7.507,6.438,7.51997358222658,6.48709291230467,Enugu,NGA
3120,7.239,6.085,7.23885162234374,6.09336634679685,Enugu Abo,NGA
3123,7.011,6.22,7.01031860308594,6.21881034960937,Enugwu Agidi,NGA
3126,3.995,6.607,3.97173210835938,6.58320287152344,Epe,NGA
3127,3.02,6.414,2.92976709886719,6.40921905890625,Epe,NGA
3129,4.89,7.562,4.8906820194922,7.56402795480469,Erin,NGA
3133,29.989,-26.517,29.9856236208594,-26.520867200039,Ermelo Central,ZAF
3137,3.42,7.536,3.41725103839844,7.53563384761721,Eruwa,NGA
3138,7.069,36.659,7.07775081804687,36.6617122808592,Es Sebt,DZA
3140,4.896,7.756,4.89688331406247,7.75947723097655,Esa Oke,NGA
3142,-2.334,4.931,-2.35098904003906,4.93599291835941,Esiama,GHA
3143,30.233,-28.173,30.2381411313282,-28.1631337035548,eSibongile,ZAF
3144,31.914,-28.886,31.9229283609375,-28.8671965629687,Esikhawini,ZAF
3146,35.889,-3.376,35.8888148857422,-3.37692312902345,Esilalei,TZA
3147,-22.947,16.747,-22.9388245010938,16.7603195863282,Espargos,CPV
3150,-16.522,13.488,-16.543696574414,13.4857244472266,Essau,GMB
3151,-4.305,6.635,-4.30351758257811,6.63465907046873,Essuikro,CIV
3152,29.863,-28.994,29.8742214676173,-29.0064776756641,Estcourt Central,ZAF
3153,38.057,11.614,38.0658143448829,11.6058414509766,Este,ETH
3155,34.265,8.197,34.2674609873436,8.19227936914064,Etang,ETH
3158,39.23,8.131,39.2362699421874,8.1367895803125,Eteya,ETH
3160,37.197,0.071,37.2399896207421,0.0842185925781248,Ethi,KEN
3162,28.453,-26.113,28.4827511176953,-26.1165026373829,Etwatwa,ZAF
3164,29.106,-26.471,29.1104320464844,-26.4728576939062,Evander,ZAF
3165,27.849,-26.537,27.8416771107422,-26.5842113222265,Evaton Central,ZAF
3167,10.556,1.438,10.5504860941407,1.43876848605468,Evinayong,GNQ
3169,14.813,-0.87,14.8164750464453,-0.872763090898437,Ewo,COG
3170,5.99,5.38,5.98991698867187,5.3774694546875,Ewu,NGA
3172,29.925,-28.599,29.9273711110547,-28.6014619069921,Ezakheni,ZAF
3174,29.888,-28.633,29.8814218318359,-28.6335456292187,Ezakheni E,ZAF
3177,7.24,5.304,7.25786964550785,5.31212074816406,Eziama/Okpuala,NGA
3178,26.967,-31.911,26.9632155121484,-31.9131406718751,Ezibeleni,ZAF
3180,7.966,6.455,7.95543649429689,6.47347523855471,Ezzamgbo,NGA
3182,8.582,9.38,8.58317797316401,9.38052877390624,Fadan Karshe,NGA
3184,33.437,14.559,33.4355599596876,14.5612136340625,Fadasy al-Haleemab,SDN
3187,39.271,10.51,39.2738915991405,10.5202283148437,Faji,ETH
3188,4.632,9.849,4.64349114097658,9.84430154496095,Faku,NGA
3189,0.19,14.361,0.185356392382813,14.3647324441406,Falagountou,BFA
3191,30.977,29.534,30.990884653086,29.5438013923439,Fanus,EGY
3192,31.792,30.714,31.79521417375,30.7260598793749,Faqus,EGY
3194,47.823,-22.822,47.8279796046874,-22.821521764414,Farafangana,MDG
3195,-15.599,13.572,-15.5972673385156,13.5752066575,Farafenni,GMB
3196,12.908,9.576,12.911969538125,9.57797778699213,Faran,NGA
3197,-10.736,10.045,-10.7418622734375,10.0414632722265,Faranah,GIN
3199,32.899,24.614,32.9013319469141,24.6148304110156,Faris,EGY
3203,31.222,30.668,31.2353309274219,30.6639731553124,Farsis,EGY
3204,7.03,11.721,7.03030522597655,11.720932234375,Faskari,NGA
3205,30.565,1.987,30.5831675727343,1.98780243546876,Fataki,COD
3207,-16.408,14.336,-16.4101524957031,14.3260347907422,Fatick,SEN
3209,32.329,26.089,32.3726818000784,26.0807820823047,Faw Bahri,EGY
3210,32.402,26.094,32.4140288687893,26.1016738644139,Faw Gharb,EGY
3218,12.512,9.345,12.5123027913281,9.34608334035157,Federal University of Technology Yo,NGA
3219,3.782,34.529,3.78363917242186,34.529771834297,Feidh El Botma,DZA
3220,38.088,10.751,38.0648546008984,10.7465743708203,Felege Birihan,ETH
3222,36.946,11.693,36.9414378176562,11.6963350733204,Fendika,ETH
3223,49.411,-17.381,49.4086805959765,-17.3822427343751,Fenerive Est,MDG
3225,47.435,-18.932,47.4330686739453,-18.9324865281641,Fennoarivo,MDG
3226,4.845,36.561,4.86113709917966,36.5598849232033,Feraoun,DZA
3227,5.947,36.414,5.95059953371096,36.4119776257029,Ferdjioua,DZA
3228,37.598,10.854,37.6030269525001,10.8505534742188,Feres Bet,ETH
3229,8.545,34.935,8.5622377654687,34.9433288475393,Feriana,TUN
3230,-5.194,9.599,-5.19304030714841,9.60955644601569,Ferkessedougou,CIV
3231,30.774,-26.426,30.8005278887501,-26.3944885944532,Fernie,ZAF
3234,47.094,-21.446,47.0897637025392,-21.4418574044921,Fianarantsoa,MDG
3236,38.733,9.782,38.7395599421875,9.77368275546877,Fiche,ETH
3238,3.918,7.712,3.91564328421875,7.71446659007809,Fiditi,NGA
3239,31.853,-25.824,31.8554309980469,-25.8224687408595,Figtree,ZAF
3242,42.299,8.142,42.2941852922656,8.13696169316409,Fik,ETH
3243,11.307,11.285,11.3074826721094,11.286628859336,Fika,NGA
3244,38.75,11.759,38.7367476151953,11.7712708605079,Filakit,ETH
3245,4.465,8.393,4.46169756734375,8.39761214414064,Fili,NGA
3246,3.326,14.356,3.32214244042969,14.354383291211,Filingue,NER
3248,37.362,9.575,37.3601136173437,9.56560198,Fincha,ETH
3249,37.257,10.685,37.2719901580857,10.6867197795312,Finote Selam,ETH
3250,27.615,-26.227,27.6538761970314,-26.2023047502345,Finsbury,ZAF
3254,30.962,30.763,30.9628299135938,30.76465513125,Fisha Silim,EGY
3255,28.942,-4.306,28.9427611291406,-4.3002394305078004,Fizi,COD
3256,-3.13,8.478,-3.12730303304688,8.4831325398437,Flakiedougou,CIV
3258,37.529,7.857,37.5213668335937,7.85042547113281,Fofa,ETH
3259,43.752,-12.29,43.7424376724218,-12.2858175638281,Fomboni,COM
3261,37.962,7.642,37.9668304102737,7.65027719003909,Fonko,ETH
3262,-13.079,9.436,-13.0898134315625,9.43147547921875,Forecariah,GIN
3264,30.143,0.551,30.2706841401954,0.653607644921874,Fort Portal,UGA
3272,2.533,11.478,2.53382473105469,11.4768883117187,Founougo,BEN
3283,-5.584,5.11,-5.58507287371092,5.10537803742189,Fresco,CIV
3284,-13.583,10.368,-13.579123945,10.3720193317968,Fria,GIN
3285,-12.949,9.949,-12.9444388717969,9.95223401585937,Friguiagbe-Centre,GIN
3286,-5.132,8.215,-5.13240472124999,8.21346303480468,Fronan,CIV
3287,12.649,9.222,12.6487891067578,9.22094798457027,Fufore,NGA
3288,6.504,7.09,6.49712548468749,7.0934426713281296,Fugar,NGA
3291,26.316,-10.617,26.320191648164,-10.6158627437501,Fungurume,COD
3293,7.313,11.513,7.30618839136718,11.5269620116407,Funtua,NGA
3294,42.396,9.355,42.3949869789453,9.35675012144536,Funyan Bira,ETH
3295,34.137,0.248,34.1188704210156,0.280040628515625,Funyula,KEN
3296,33.614,-14.911,33.6157895757811,-14.9017103358594,Furancungo sede,MOZ
3301,9.327,36.323,9.32382795121092,36.3249327701173,Gaafour,TUN
3303,30.904,29.407,30.9049596737108,29.4073690489454,Gabala,EGY
3306,14.379,-10.853,14.3739268757813,-10.8478244153515,Gabela,AGO
3307,10.104,33.894,10.06450675375,33.9399006764455,Gabes,TUN
3308,-6.557,5.021,-6.55961068695311,5.02034286312502,Gabiadji,CIV
3310,25.871,-24.62,25.8886641317187,-24.6854877575391,Gaborone,BWA
3311,-14.235,12.288,-14.2236400724218,12.2776160648047,Gabu,GNB
3314,5.657,13.75,5.65744536570311,13.7539818685547,Gada,NGA
3315,7.285,8.439,7.28002863734377,8.43325471499999,Gadabuke,NGA
3317,-6.153,6.677,-6.15344894093748,6.67526539609373,Gadouan,CIV
3318,8.786,34.431,8.78745218066411,34.431714986328,Gafsa,TUN
3320,-5.959,6.133,-5.95506391617186,6.13956551468753,Gagnoa,CIV
3321,-6.745,5.049,-6.74366260906247,5.04908380917971,Gagny,CIV
3322,30.494,-1.814,30.5016472857423,-1.8012481488672,Gahini,RWA
3323,36.872,-6.148,36.8686646650392,-6.13998547128907,Gairo,TZA
3326,30.099,-24.457,30.1388374185548,-24.4984276309375,Ga-Kgoete,ZAF
3328,6.424,13.055,6.42343821667967,13.0557137088281,Galadi,NGA
3329,47.425,6.776,47.4295077110157,6.76629593351561,Galcaayo,SOM
3330,47.02,7.034,47.0195774185154,7.02981548406251,Galdogob,SOM
3331,-6.292,6.008,-6.2939312494531,6.00552539933595,Galebre,CIV
3335,10.3,10.775,10.3005564516407,10.7772915341016,Gali,NGA
3336,5.676,13.965,5.67618825351566,13.9659060111718,Galmi,NER
3337,27.185,-25.501,27.1799538136329,-25.5113325197656,Ga-Luka,ZAF
3338,30.361,-30.782,30.327621468086,-30.806812396211,Gamalakhe,ZAF
3339,30.113,-24.777,30.132233932539,-24.7347743760156,Ga-Mampuru,ZAF
3340,29.734,-24.723,29.734219721289,-24.7271651859375,Ga-Marishane,ZAF
3342,29.993,-24.889,29.9770266151954,-24.8761330171874,Ga-Masha,ZAF
3343,10.536,12.136,10.5384711005469,12.1338629025781,Gamawa,NGA
3344,10.022,-2.727,10.0221895408985,-2.72028005949221,Gamba,GAB
