agglosID,Agglomeration_Name,ISO3,x,y,Population_2015,ESA_LC_Open_green,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020
7489,Redeief,TUN,8.169,34.389,24917.49218,0.027786464,24.74466896,22.12247849,26.79248619,23.91939545,26.44296455,23.78753281,21.19553566,21.72999191,22.35382843,23.27589226,22.45296669,24.71297836,23.66285324,21.16675949,22.30052567,22.94120026,23.03251457,23.87282181,25.22584152,22.34321404,21.73768616,22.175354,20.64446068
7490,Redjas,DZA,6.12,36.427,15328.57403,0.136316989,12.11555958,14.35473347,14.92273808,16.26870346,16.50344276,16.61766815,17.5019455,17.40285683,16.54972649,18.51598549,15.91055202,16.60898972,15.84737968,14.65826893,16.07527161,14.28540516,15.85039425,15.61377621,16.3157196,15.06153011,14.32871532,15.26982117,15.95634079
7491,Refengkgotso,ZAF,28.077,-26.894,21085,0.289993345,44.54079819,42.64699936,43.5303421,42.53752899,42.22307205,41.47364807,41.83422852,42.00479507,40.75752258,41.58856583,44.25382233,40.59447479,48.00296402,41.93027115,42.57727051,39.90995026,35.93392563,38.77980423,38.16259003,39.54967499,39.37883759,40.75399017,41.3912468
7492,Refilwe,ZAF,28.529,-25.637,20489,0.065064701,43.47452545,40.04042816,38.51841736,40.89163589,38.25069809,38.71011734,40.19599915,40.15224457,38.80720901,39.42177582,40.40748978,40.62757874,46.61808777,37.82909775,39.7469368,38.98372269,36.02082443,40.657341,39.36940002,38.45948029,38.77276611,38.35629272,38.52057648
7494,Regueb,TUN,9.79,34.856,11937.78044,0.005481781,25.12899399,24.28224564,24.57439613,23.89293098,24.73189354,22.22810745,19.51242256,22.4044838,19.99731636,20.96139336,21.07088661,21.42348099,21.82502174,21.00787735,20.49647903,20.94845581,20.78078842,18.72086143,22.09883499,18.65255356,20.55638885,19.24993896,18.07347107
7496,Rehoboth,NAM,17.081,-23.311,31024,0.358170228,12.78821278,13.44709969,10.68418026,13.39451027,13.45630169,14.209692,12.41936588,14.3877039,11.81620407,14.23993492,15.87721634,15.39149952,15.84194756,16.13879585,14.47697353,14.18071079,13.15602303,13.28211975,12.0757618,13.71862793,14.836717609999999,14.29202557,12.06551552
7498,Relizane,DZA,0.551,35.732,176169.5718,0.050071432,14.29092693,15.39229202,14.65934372,14.69100189,14.27775574,15.2054081,15.81447983,15.70791245,15.70409393,16.37036896,15.12381744,15.48601341,14.91544437,13.45221519,14.11699772,13.12928104,12.39750385,13.63831043,13.97421455,14.64215851,13.50022125,13.45874882,13.65598869
7499,Remchi,DZA,-1.429,35.054,46527.48782,0.157973207,13.59723568,15.60861301,14.37731266,14.84140396,13.12197399,14.94584179,15.45247173,14.43338776,14.98609352,14.32176208,14.13085747,13.73728085,14.51195431,13.39283085,13.3737402,12.59219456,11.80765438,13.29695988,12.81146431,13.18346405,12.39013672,12.31582928,12.60702133
7501,Reo,BFA,-2.457,12.312,35616,0.42541494,30.65402794,28.96380043,36.20446014,33.08819199,39.60336685,32.854702,43.24084854,39.96035004,33.38900757,44.5581131,40.64553452,36.14977264,34.13030243,37.40135193,36.473423,30.47660828,32.43185806,41.37446594,37.18000031,34.35902405,29.48094368,28.06952286,30.58561897
7502,Rhamu,KEN,41.222,3.929,27173,0.822869916,11.64698696,18.28029442,17.9089489,17.70554161,16.19795418,17.03680801,16.61834526,15.99787712,17.09832573,17.0016098,17.37379456,17.25452232,16.53703117,16.73844719,16.47721863,16.37567902,15.93356895,16.34551811,15.73532963,16.96271896,17.021205900000002,15.57727242,18.67831039
7503,Rhini,ZAF,26.548,-33.297,66223,0.57313874,8.555666924,10.72925186,8.485514641,9.131851196,10.16777134,10.35343647,9.36323452,10.90388012,10.06720257,10.72906876,10.39401722,10.61772156,12.19958591,9.437192917,10.57355118,11.08026886,9.771247864,9.842752457,9.29369545,9.676693916,9.949213028,9.895284653,9.597494125
7504,Rhumpi,MWI,33.858,-11.015,25458,0.148485629,11.11605549,11.88395977,13.70822334,22.05442429,20.42045212,19.15343666,19.21232605,20.90098572,18.56884193,20.97403145,21.19330025,19.19483948,19.45564651,19.16977882,18.88076782,19.83679962,17.82702065,19.57776833,17.8799324,16.85220718,18.14554405,18.54598999,18.33978653
7505,Ribah,NGA,5.484,11.395,28212,0.039139287,62.21622086,52.97067642,68.7386322,60.46539688,66.27111816,54.29322815,70.31208038,67.5904007,63.58446503,77.1010437,70.68080139,61.14442062,54.96502686,61.19774246,61.89863968,57.53240967,62.39540863,85.18006897,79.44275665,73.11022186,68.37549591,59.38727188,70.73565674
7508,Richard-Toll,SEN,-15.669,16.461,60596,0.117778673,60.28335571,52.88868332,57.58119583,45.44170761,47.30847931,44.83045959,42.83345032,39.11237717,38.86495972,42.41234589,45.17134476,38.15016556,40.44816589,39.86301422,47.06754303,35.18904495,36.17682266,47.33455658,40.73275757,43.28177261,39.83277893,37.47864532,38.22069168
7509,Rida,EGY,30.79,28.014,18986,0.014866314,48.31288528,47.212883,53.12187195,49.20994186,48.33376312,50.32207489,47.99710464,43.78479385,46.45896912,48.55993652,47.76037979,52.45833969,55.90947342,49.83426666,52.65830994,55.57019806,50.67002487,54.87196732,55.64591599,54.78282547,52.84682846,54.82155609,46.47098923
7510,Rietvallei Ext 2,ZAF,27.752,-26.188,15114,0.088465524,50.5524292,50.96635056,47.85545731,52.35927963,49.53366852,51.56895447,53.9175148,52.7462616,52.97332764,51.7562027,56.26351166,53.04209518,55.98639297,54.37182999,49.75164413,46.71503067,45.56498337,46.76323318,45.4441452,47.09766006,46.12553406,43.78053284,45.06137848
7512,Rifaa,EGY,32.121,26.092,11492,0.087284682,48.01061249,45.72782135,48.57279205,45.41240311,48.85984421,48.05516434,48.04042053,44.2495575,45.49803162,47.99772263,45.12023544,47.89713669,53.29437256,46.43622971,47.87378311,48.88027191,47.06635284,50.81871414,51.38176346,50.09429169,50.73604965,51.28104782,46.89425278
7514,Rijau,NGA,5.263,11.106,35179,0.151883182,57.7253952,48.47159576,60.65442276,54.99661636,60.82304001,51.57133484,64.34410095,61.81146622,59.96767426,72.90440369,69.41738129,58.81554794,50.19134903,56.47687912,56.7045784,52.01373291,56.37082291,74.87253571,70.76591492,68.44122314,62.52973557,55.94667816,63.44943619
7515,Rijau (North),NGA,5.276,11.173,17123,0.083217483,57.18437958,48.29852295,61.27440262,55.59408188,60.93627548,52.08842468,65.84177399,63.2410202,61.72758484,74.62452698,69.73641968,60.2726326,51.19889832,57.63075638,57.99131012,53.7793541,58.16497421,76.96032715,72.08114624,70.21685028,64.46575165,57.3455925,64.12197113
7516,Rim,ETH,37.211,11.31,11896,0.268366631,9.891329765,8.509515762,14.1294775,18.21222115,19.63411522,19.20326042,18.66973114,19.13353348,18.18243408,19.87452698,18.07390404,18.46819496,20.20921135,20.68280411,19.66966438,21.034935,18.36964035,22.43717384,20.7636795,21.79824257,19.87647247,19.21652985,20.9527092
7517,Rimi,NGA,7.709,12.849,15777,0.041230477,90.0280304,76.2440567,102.7112198,96.80128479,103.8814621,80.98066711,109.7534714,101.5454788,97.82053375,123.5813065,112.6836014,92.22040558,82.57839966,92.73723602,88.84760284,79.65809631,80.45252228,124.8266678,111.1955185,100.8142166,93.9444809,82.78085327,95.54060364
7518,Rimi/Tudun Wada,NGA,7.887,8.911,14138,0.146497895,64.18817902,44.53835297,61.808918,47.91434479,50.29949188,47.91212845,50.12976837,47.96024323,48.42635727,53.71641922,60.96285248,55.41947174,48.29649734,50.64526749,50.53531265,46.64009094,48.89175797,60.57406616,58.93048477,61.87480927,57.86442566,55.38373566,51.79081726
7519,Ringim,NGA,9.16,12.152,27274,0.075261958,97.56009674,79.5187912,110.2511749,104.8845825,120.1885147,92.9271698,118.2514725,113.4037476,107.4809952,134.2021942,127.0309219,102.0789032,90.41255188,98.56409454,101.293045,88.69716644,96.11050415,142.8878784,123.8250504,113.8148346,107.002533,95.28547668,111.6535416
7520,Rinjim Gaini,NGA,9.125,10.071,20655,0.123103299,95.06768036,70.55432129,87.54523468,79.11382294,88.86831665,69.08427429,75.01012421,74.0577774,74.74891663,86.5572052,84.41061401,76.38762665,66.57364655,73.82100677,78.11386871,66.75634766,67.35053253,95.24421692,85.17189789,87.32820892,74.78085327,71.92594147,82.43809509
7521,Riversdale,ZAF,21.261,-34.093,14871,0.275786118,7.012395382,6.879863739,5.484336853,6.558026314,7.012773991,7.519337177,6.755932331,7.612737179,7.373099804,8.130039215,7.226471424,8.076699257,8.988656998,7.374158382,7.338449955,7.712537766,7.717360973,7.307329178,7.326550007,7.202934742,7.540038586,8.341159821,7.410217762
7522,Riviere des Anguilles,MUS,57.556,-20.481,10709,0.514520868,13.91451263,12.93608475,13.64716911,13.95908642,14.1460638,14.94628334,15.28408241,16.08398628,14.72112942,15.38176727,15.41490746,14.66262436,15.00518417,14.66875553,14.43924427,14.4907589,13.92397976,13.56238079,14.87764168,14.56098175,14.70501709,15.05729771,12.90921497
7523,Riviere du Rempart,MUS,57.693,-20.115,15094,0.6084258,14.20907116,13.45689869,13.82781124,14.12060261,14.36904907,14.75215435,15.06166935,15.85187149,14.29269028,14.58963966,14.18440533,14.03871059,14.31846237,14.43008137,14.22876453,14.38724518,13.87512779,13.87745857,15.20229435,14.77909374,14.93674755,15.17160225,13.81751633
7524,Riyom,NGA,8.721,9.609,19132,0.422887645,95.36978912,71.07564545,82.73791504,83.08672333,88.00189209,79.2848053,83.44193268,77.05342865,71.20619965,75.86882019,79.01682281,73.62454987,63.28554916,65.67090607,72.90735626,62.52090073,62.18941116,83.82083893,77.46400452,79.00964355,66.96676636,61.15835953,73.89854431
7525,Roan,ZMB,28.331,-13.103,23500,0.411006014,18.26256561,16.064785,21.65531731,28.98529625,27.17972183,25.95104218,24.23287773,27.11670494,23.973629,28.1190033,26.81569862,26.57993507,28.54947662,25.07085037,26.79488945,25.23246956,26.074108120000002,27.99884605,25.453619,24.01940155,23.51689911,26.19438744,23.37533569
7526,Rob Gebeya,ETH,37.77,10.551,14912,0.427671016,10.08124924,9.036151886,16.60806465,20.47960854,21.74129105,21.71109581,21.79453087,22.64735222,22.38521194,23.92832565,22.57359314,21.84873962,23.29444504,23.57048035,23.44454193,23.71134567,21.67667389,25.62125969,23.51115608,24.09148216,21.30070496,21.26245499,23.34335136
7527,Rob Gebeya,ETH,34.881,8.691,12189,0.406605615,15.62602615,11.57943153,16.64194489,19.98951721,21.92631721,19.98295021,19.19276619,20.66660309,18.89331055,23.20688248,19.7652874,20.43023872,20.92648888,22.82929611,20.69200706,20.36378098,17.78726959,22.70645523,21.38223076,21.31159782,19.1999588,19.56758118,19.7707119
7529,Robe,ETH,40.01,7.119,71515,0.153626162,7.322298527,10.06087875,15.28904724,20.82792854,20.3929882,20.71416664,20.39270592,20.10583305,21.43132591,22.07894897,22.24064255,22.764925,22.48733902,22.28082085,22.48459816,24.65472603,22.39551735,24.0195179,23.04191399,23.21604729,22.54788589,20.4709053,24.70875931
7530,Robe,ETH,39.625,7.856,32583,0.135217408,8.048779488,9.742669106,16.62658119,21.6502552,21.49487495,21.01441193,20.59577751,20.36058807,21.72681999,22.01017952,22.33499908,22.70396042,23.11540031,22.58346939,23.02014351,24.77964211,22.80338669,24.94846344,24.15028,23.97636604,23.5474453,21.75242615,25.15256691
7531,Robertson,ZAF,19.886,-33.804,27828,0.220356854,5.290093899,6.256164074,5.034547329,6.197865963,6.285680771,7.200594902,6.344455242,7.093309879,8.03979969,8.996278763,8.041879654,8.685544014,9.630894661,8.072564125,7.845767975,8.189763069,8.58749485,7.869747639,7.714200497,7.503574848,7.539731503,8.610715866,8.239310265
7532,Robit,ETH,39.627,12.01,14980,0.508433076,13.20932388,14.56919479,25.46331596,26.73536301,29.24334335,30.21226311,30.62678909,29.71536446,29.84677887,32.00289917,30.72087479,29.90595627,33.12296295,35.40968323,35.99552155,36.23680115,34.00227737,38.49679947,34.61655807,38.11895752,34.71774673,35.53376007,36.48405075
7533,Robit,ETH,39.576,11.457,10090,0.710690979,12.54832363,13.67313194,23.67146111,25.20869827,27.15341187,28.15638733,28.71274185,27.15366173,27.5938549,29.07687569,27.9870739,27.2007885,29.69937897,31.5994606,32.31576157,32.67999649,31.03647423,35.50308228,32.0307579,34.37854767,31.39174271,31.55210686,32.51518631
7535,Rogo,NGA,7.823,11.553,20130,0.060561225,103.6173477,82.70172882,108.7858276,100.8678894,107.2085571,79.15885162,101.0217972,96.85297394,94.57985687,116.7420197,111.6023407,90.0433197,79.54859161,87.92483521,90.41788483,79.21796417,80.58519745,123.1134415,103.6471863,94.88786316,88.24394989,73.57707977,89.1618042
7537,Rollo,BFA,-1.701,13.6,10975,0.209835966,41.61621475,38.33074188,44.91171646,39.49150085,46.85282516,39.5507431,52.18313599,47.54181671,39.89181519,51.211830139999996,47.39606476,43.63093185,46.0642128,46.60470581,45.48262024,38.4801178,41.48318481,50.62559891,45.15779114,42.45637512,37.70656967,35.80173874,39.05012512
7540,Roni,NGA,8.265,12.661,10160,0.099273384,87.69274902,72.41658783,100.1662064,95.53325653,108.6385117,84.69626617,111.4356613,105.1750488,99.59967804,125.0921021,115.02790830000001,92.84441376,83.90919495,91.04867554,89.99660492,81.00540924,85.83876801,131.6493073,114.4861908,105.6062088,97.98670197,85.73526764,98.48030853
7541,Roodepan,ZAF,24.715,-28.666,25242,0.189946603,18.56364632,19.41078568,16.94548988,18.0292244,19.40958023,20.15535545,19.50782204,21.33938599,18.93271065,19.33932686,21.30279732,20.7772789,24.71528625,20.73843956,20.7169857,19.99402428,18.77217293,20.07990837,19.27237892,22.23651123,20.9409256,21.43505478,19.41841698
7544,Ropi,ETH,38.108,7.135,11674,0.169932192,6.577863693,7.550656796,15.11935234,20.94344139,19.54546165,19.3033123,18.42385101,20.23106003,20.69563675,21.96985054,21.24923706,20.92361641,22.01032639,21.86070251,21.14509964,22.89848137,21.18210983,22.84425926,21.67708969,21.14448929,20.9754982,19.48189735,23.32864571
7545,Rose Belle,MUS,57.614,-20.413,28059,0.622998155,15.95287609,15.18987179,15.53946209,15.74899864,15.47402382,16.10451126,16.3026886,17.28767014,15.53332329,16.08460808,15.8659544,15.43099689,15.35990524,15.27185631,15.06892776,14.92354298,14.43101215,14.11080742,15.39125156,15.0447855,15.16748524,15.47455215,13.38966274
7546,Rosendal,ZAF,31.378,-27.304,11848,0.612391588,20.79439354,17.26102257,18.47313881,17.80639839,18.20857048,16.6112442,17.84681702,19.28815842,17.29158592,19.08734703,18.10541916,18.25107384,19.94438934,16.70314789,20.10123253,18.96630478,16.20184135,17.74210739,15.35860634,17.36587715,16.44000053,18.47249222,16.18996239
7547,Rosenhof,ZAF,18.672,-33.143,16037,0.14000341,6.534518242,7.128281116,5.692958355,6.699145794,7.091029167,8.372605324,7.739339352,7.946090698,7.957779884,8.934326172,7.982820511,8.612885475,9.744160652,8.121684074,7.573634148,8.537733078,9.180880547,8.104331017,8.475119591,8.403756142,8.230991364,9.026054382,8.548323631
7548,Ross Bethio,SEN,-16.14,16.276,12132,0.037820574,63.29673767,55.58808136,59.10917282,47.96355438,49.10112762,44.97191238,43.85465622,41.25973129,41.41107559,45.57999802,47.2371788,40.20464325,41.75238037,44.05305099,49.50107956,38.69339752,39.40696335,48.00159073,42.84016037,45.3223877,40.9863739,39.24769974,39.5065155
7549,Rosso,MRT,-15.801,16.515,34325,0.084125554,59.95719147,53.70294189,57.67620087,46.38434219,47.04785919,43.97557449,42.14709091,38.56473541,38.01010513,41.9370842,44.70723343,37.62716293,40.7587471,39.07951355,46.44926453,35.01607132,35.12735748,46.60756683,39.68265533,42.10017776,38.24572754,36.32094193,36.73889542
7550,Rosso-Senegal,SEN,-15.811,16.499,16615,0.109772961,60.17564392,53.76476288,57.97042084,46.80816269,47.55270767,44.35635757,42.61767578,38.98622894,38.48277664,42.17269516,44.72228241,37.34618759,40.49080276,38.99336243,46.35051727,34.36626434,34.65642929,46.18150711,39.26529694,41.69552612,37.84679794,35.9427948,36.31365585
7551,Rouached,DZA,6.032,36.461,15668.61122,0.380751068,10.98479462,13.07690048,13.85306454,15.52923298,15.70921326,15.93105793,16.68535042,16.78451157,15.75048542,17.41168976,15.58946514,15.72235298,15.12524605,14.20355988,15.56263638,13.66042233,15.16665173,14.54178047,15.33413792,13.97825623,13.34362411,14.28401852,15.02197838
7553,Rouko,BFA,-1.63,13.214,10172,0.281419884,36.11524963,33.53083801,40.81613922,36.74072647,43.60785675,35.59447098,47.71267319,44.42824554,36.43867874,47.63010788,42.38661957,39.35152817,39.04916382,41.49035645,39.40709686,33.09166336,35.78401566,44.7455864,40.27483749,38.0824852,33.12157059,31.16186905,34.01695251
7556,Ruangwa,TZA,38.929,-10.074,13962,0.428686232,13.82812309,12.00218487,14.29143047,18.9874115,17.31730461,17.32781219,18.16641045,19.9160881,19.55085373,21.48778343,21.66231155,19.40150833,19.99031639,19.33296585,19.83444023,21.47353935,17.38563538,17.62473297,17.31210709,17.05305862,18.24119568,17.64871025,18.39821815
7557,Rubaare,UGA,30.186,-1.009,13550,0.528791859,28.88235283,22.743526459999998,35.99928665,40.39323807,36.79246521,29.29541588,38.56609726,36.13570404,31.21946335,40.3701973,38.79193115,35.11492157,36.68371582,38.44892883,38.50257874,39.6564064,36.65487289,37.94393921,36.95278168,32.25762939,32.84612274,35.96675873,36.17016983
7559,Rubengera,RWA,29.413,-2.08,89838,0.640087424,31.38986969,24.11963844,34.78757858,39.33216095,35.8328743,28.73065567,39.04343033,37.05245972,31.23758316,41.17351913,39.04741669,35.59164047,38.17742157,40.1952095,39.95195007,39.81097412,36.17863464,38.6397438,38.05975342,32.52991486,32.35833359,36.1385994,35.62989426
7560,Rubino,CIV,-4.317,6.073,14413,0.370858262,15.85163879,12.73884773,22.7962265,21.76730728,23.90677643,23.66557693,24.8991394,23.0570755,21.28368568,25.209692,27.89069557,23.48835373,19.65134621,22.69833374,23.23821068,18.42627525,18.07414055,25.21723557,21.01354027,20.88903046,20.5958271,20.96643257,21.94301033
7562,Rubochi,NGA,7.033,8.533,11160,0.497039798,53.5095787,37.08293152,48.60364151,47.12701416,46.63827896,47.2972908,52.12388992,44.25179291,41.02907562,46.64764023,52.48968506,47.29376984,46.43131256,44.89946747,46.95213699,38.78558731,39.12917709,49.86801147,49.39630127,51.31155014,47.24672699,47.00605392,45.71162415
7563,Rubona,RWA,30.377,-2.027,24136,0.462652748,27.42807579,20.68473816,33.33968353,40.13456345,33.47677994,27.10568237,36.64179611,35.31287766,30.1386776,40.10990524,38.37128067,35.18310547,36.83089828,38.66333389,38.93786621,38.86193085,34.58602524,37.09598541,34.92453766,29.73933029,30.75169754,34.3647728,33.25500107
7564,Rudat Khayri,EGY,30.345,31.041,11395,0.017809369,30.70125771,30.21790314,33.54453659,31.53269768,31.43115616,35.89616776,33.47789383,30.305439,34.7990303,32.5579567,32.31577301,35.47011948,39.62786484,32.59796906,35.56096268,35.47376251,34.45540619,35.07891083,34.22270584,35.16752243,35.77702332,35.53923035,30.95409775
7565,Rufa,SDN,33.359,14.765,33947,0.127689384,37.52161407,33.24583054,35.33371735,35.22537613,39.92725754,40.46358109,41.83366013,42.55627823,40.16956329,42.09321976,39.15021133,44.25214005,42.31539154,46.44896698,42.65613174,44.74053192,36.17223358,42.39456177,42.09298706,45.00381851,41.95968246,41.0678978,40.05662537
7567,Rugeregere,BDI,29.12,-2.791,15659,0.621231871,30.57347298,23.19265938,37.40822983,40.20981216,37.06762314,32.14584351,40.55586243,39.768013,33.36378479,41.3245163,40.04517746,37.09383392,39.98831558,39.53159332,40.82777405,42.54759216,38.24148941,39.91067886,38.76588821,33.15979004,33.63708878,36.6787529,37.45653534
7568,Rugombo,BDI,29.077,-2.82,24582,0.193333682,32.57830048,24.81493378,38.61341476,41.70285797,38.1271553,32.98960114,41.84854507,40.82497406,34.48038864,42.46525192,40.99510193,38.2073288,40.91034698,40.7747612,41.85763931,43.63524628,39.42201233,41.24880219,40.08898926,33.85678864,34.59957504,37.58567047,37.70505524
7572,Rujewa,TZA,34.38,-8.703,31985,0.145509959,10.04602909,10.08914185,14.1817379,22.47676468,19.12013054,19.19179344,20.42285728,21.84429169,18.22637558,21.3766613,21.36961174,19.92531204,20.61067963,19.19573784,19.74216843,20.26848984,18.1875267,19.75869751,18.48601341,16.95950508,19.50905228,19.50183487,19.24674225
7573,Rukoma,RWA,29.923,-1.922,49084,0.160582294,29.43623734,22.66161728,35.84590912,41.80654526,36.36502457,28.59513474,39.15467453,37.23583984,31.88897133,42.01193619,40.00468445,36.72642136,37.94947433,40.40647125,40.18408203,40.92269897,37.2430954,39.48974991,38.11313629,32.63204956,33.06264114,36.74498749,37.067634580000004
7574,Rukumberi,RWA,30.285,-2.167,28560,0.250644628,26.98054123,20.69430161,34.21617889,41.29253769,34.51388168,28.47863007,37.32717514,36.51131058,31.03787231,41.08547211,39.09789276,36.33782578,37.80051422,39.39766693,39.71733856,40.16973877,35.96354294,38.42874527,36.24880219,31.06098747,32.37419128,35.67261505,35.50240707
7575,Rukungiri,UGA,29.977,-0.802,131495,0.905933313,30.09152794,23.86001587,36.45717621,40.24733734,37.35246277,30.35741997,40.18452072,37.24772263,31.98438454,40.52183151,38.3070488,34.44349289,35.80321503,37.44484329,38.05516815,39.32613754,36.32151794,38.21141052,37.42409515,32.82555389,32.97438812,36.52148056,37.11116028
7580,Rumonge,BDI,29.446,-3.975,45940,0.317965955,31.77084351,24.54914284,35.912834169999996,41.04113388,36.80480576,34.96279907,41.11929703,41.16368103,36.61988449,44.47554779,42.81137848,40.50753403,43.36393356,42.26041412,42.97264099,45.62611008,39.81354141,42.10179138,40.54915237,34.06978989,36.33772659,38.66091156,38.65911865
7582,Rungu,COD,27.875,3.173,12800,0.659514938,32.33135986,21.97110748,30.56633759,29.24733353,31.5965023,30.37141228,31.58188248,32.19572449,30.54066086,35.00191879,32.78399658,33.08431625,33.40948868,35.39171219,34.91172028,34.33966064,33.83436584,34.16047287,32.78243256,29.52521706,26.31751823,29.78008842,28.95889664
7583,Runyenjes,KEN,37.556,-0.483,364341,0.815798293,8.731454849,10.6654644,14.86055279,20.18625832,17.68942451,18.44885826,17.07743073,16.68285751,18.59442902,20.12269783,19.35048676,18.10635376,19.0240612,19.40158844,19.60792542,20.38623238,18.56185532,18.18825531,17.15162086,17.35869598,17.72177696,17.57139206,18.9721508
7584,Rurii,KEN,36.411,-0.232,34906,0.635437165,11.93152905,11.32499123,15.74201965,23.5573349,20.11943054,19.89538765,19.09894943,19.26943398,20.15708733,22.5840683,21.0000782,19.15398407,21.50196457,20.87485886,21.05979538,21.8470726,19.2073555,21.11502647,19.91577339,18.44159126,20.4198761,19.21835899,21.54734993
7586,Ruru,SDN,33.654,11.896,18690,0.690708043,25.77805519,19.92211914,23.12875557,24.38028336,27.91451454,28.68426323,28.32611084,29.5778656,26.97699547,30.56711006,26.56968498,31.69972801,31.66267586,34.56225586,31.31394768,33.05696869,26.92371941,32.70870972,31.96276665,33.14107895,30.72174072,30.66615486,29.88760948
7588,Rusape,ZWE,32.131,-18.537,33046,0.202952489,18.41081047,13.68346405,12.81770134,22.35699654,18.68470383,20.1248703,18.2356987,21.57605171,18.81709671,23.29014778,20.29950714,17.99159431,20.68027306,17.12485123,18.55890083,17.30553627,17.06974602,18.85625839,17.3741703,16.15896797,18.52427673,18.16528893,13.11253834
7589,Rustenburg Central,ZAF,27.22,-25.635,214791,0.302945487,50.74700165,50.43825912,49.41814804,52.67307281,53.68122864,53.19630432,54.987388610000004,55.465065,54.76070786,51.50740814,56.00035858,50.94310379,60.04454422,51.73801041,55.15748215,53.53232574,48.30955124,54.15652466,51.01327515,51.98311615,51.24885941,50.71808243,50.15126801
7590,Rust-ter-Vaal,ZAF,27.945,-26.566,12893,0.215928038,44.70039368,42.98147202,43.71164322,42.33031464,42.33638,42.66399384,44.5158577,44.84766769,44.33503342,44.91905212,47.23292542,44.28138351,49.5836792,45.60358429,44.64598846,42.66008759,39.30698013,42.54327774,41.39927292,42.20287323,42.15336227,41.65494537,40.4681015
7591,Rutana,BDI,29.994,-3.924,12401,0.236940303,24.37924385,18.47121239,28.84586716,36.34499359,31.11754417,28.79127693,35.26965332,32.76865387,27.29621124,36.48729324,33.18920517,30.68240166,32.29618073,33.86352921,33.88397217,34.44616699,30.73033333,33.71118546,30.89238358,24.80201912,25.65798378,29.93996239,28.62425232
7595,Ruyange,BDI,29.407,-3.2,56710,0.416982282,32.40912247,24.78497124,38.94108963,43.93688583,39.61503601,35.4322052,43.08092499,42.39627075,36.75729752,44.98649979,43.1412468,40.96560669,43.64048004,43.34082031,43.68001556,46.37970352,41.37168121,42.93024063,42.66498566,36.35985947,37.94989014,40.45530319,40.96042633
7596,Ruyigi,BDI,30.248,-3.472,12813,0.329732708,24.30465508,18.39585495,28.65075302,36.82000351,30.82932854,27.95412254,34.96443558,33.01600647,27.80204773,36.85143661,33.4412384,30.65210724,32.4503746,34.04462433,34.51354599,34.92711258,31.40174675,34.58772659,32.60368729,26.33517075,26.89959908,31.10843468,30.24347687
7597,Rweru,RWA,30.276,-2.295,28782,0.0978441,27.15123749,20.71898842,33.39479828,40.36258698,33.756073,27.96662521,36.8551712,35.34879303,29.80175591,39.51420975,37.50700378,34.92894745,36.52672195,38.32878876,38.98537445,39.56361389,35.30653,37.92667007,36.13386536,30.58325386,32.00032806,35.29119873,35.17972565
7599,Rwinga,TZA,36.128,-10.477,35107,0.448689427,12.82156467,12.41365051,14.37489605,25.48877144,22.05506134,21.80037689,22.56639099,25.26731873,22.26536369,26.10801697,25.51150322,23.3146534,24.74968147,23.2651329,23.59826279,25.29728127,20.90923119,23.58284569,21.34053421,18.81061172,21.63154984,22.33131027,20.5675602
7601,Sa al-Hagar,EGY,30.769,30.964,24341,0.037547492,32.41930771,32.53044128,35.63493347,35.3574295,34.01647568,38.52366638,37.30777359,34.65019989,39.57952881,37.80834961,37.1424408,39.97424698,43.46780014,37.33657074,39.97977829,40.3643837,39.20306015,39.76134491,38.88623047,39.45941162,39.80017853,39.67478561,34.64810944
7610,Sabon Birni,NGA,6.32,13.561,25785,0.10424313,75.61060333,65.14227295,83.11102295,70.16243744,70.86640167,63.40034485,89.20936584,82.08725739,79.83765411,99.77701569,95.80139923,78.71492004,76.75513458,81.89820862,72.97167969,65.47771454,69.57155609,95.30774689,91.98355103,80.87373352,75.94586182,67.37672424,69.15962219
7611,Sabon Birni,NGA,6.812,12.549,10080,0.039391895,78.52322388,64.21373749,87.31832123,80.04525757,89.17447662,70.69538116,95.47105408,91.03733826,86.3598938,107.6184158,96.70101929,78.69033051,71.61899567,78.77501678,74.08956909,67.91123962,71.39108276,108.694458,93.25054169,82.00357056,77.67485809,66.04782867,74.54738617
7612,Sabon Birnin Yero,NGA,7.516,10.771,14295,0.094401603,93.04438019,73.64974213,90.87197113,82.41532135,86.27736664,70.75272369,85.30339813,86.27170563,80.35096741,93.89594269,91.78134155,78.91538239,71.60321808,78.80034637,80.53637695,71.73212433,73.02217865,101.6785049,91.23873138,88.05698395,79.27054596,70.26499939,85.54317474
7614,Sabon Gari,NGA,5.851,10.238,10238,0.015643332,64.23147583,50.54330826,64.37072754,61.15136337,66.15133667,56.48675156,63.81351852,62.21139526,61.01944351,74.368927,73.43221283,61.38622284,54.1907692,58.42838669,60.49571228,55.65885544,57.60615921,75.48291779,69.66366577,73.4243927,63.71947098,58.12824249,68.67411041
